id,model,name,duration,total_requests,total_requests_mean,total_requests_stdev,total_requests_min,total_requests_p1,total_requests_p25,total_requests_p50,total_requests_p75,total_requests_p99,total_requests_max,e2e_mean,e2e_stdev,e2e_min,e2e_p1,e2e_p25,e2e_p50,e2e_p75,e2e_p99,e2e_max,ttft_mean,ttft_stdev,ttft_min,ttft_p1,ttft_p25,ttft_p50,ttft_p75,ttft_p99,ttft_max,itt_mean,itt_stdev,itt_min,itt_p1,itt_p25,itt_p50,itt_p75,itt_p99,itt_max,tps_mean,tps_stdev,tps_min,tps_p1,tps_p25,tps_p50,tps_p75,tps_p99,tps_max,duration,input_tokens_expected,output_tokens_expected,input_tokens_actual_mean,output_tokens_actual_mean,input_tps_mean,input_tps_stdev,input_tps_min,input_tps_p1,input_tps_p25,input_tps_p50,input_tps_p75,input_tps_p99,input_tps_max,output_tps_mean,output_tps_stdev,output_tps_min,output_tps_p1,output_tps_p25,output_tps_p50,output_tps_p75,output_tps_p99,output_tps_max
h200_35b_fp8_2_1000_500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,310.4063544,100,0.2061813461,53.32008865,0,0,0.00664352701,0.0132911808,0.0132911808,0.0132911808,0.2940564794,155.19317,147.1918458,6.785044432,6.785044432,7.937464952,9.42854476,302.3544691,303.4832423,303.6036043,957.1740888,854.3854907,117.5494194,117.5494194,372.5891113,374.7158051,1514.322996,2723.462582,2936.547279,14.91115737,6.559263577,10.02295282,12.8580038,12.86988985,12.87762244,12.88314047,34.80114788,42.72310476,8143.479076,109815.5785,74.84348959,149.6896502,898.907844,1387.005291,2191.3814,4777.111617,10591.67677,310.4063544,1000,500,1009.9375,280.765625,6668.588261,5314.069233,497.7444819,497.7444819,506.3613057,10739.46661,10836.88583,10882.76544,16517.45047,1771.444531,1569.561077,74.84348959,149.6896502,891.2673183,1371.584042,2162.012371,4476.311633,7436.70922
h200_35b_fp8_2_1000_500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,47.64544988,100,2.098836306,10.65382718,0,0,0.585573623,0.5889480134,0.6016736044,10.71418646,20.32833159,3.697854304,0.1451929699,3.057625532,3.057625532,3.70399642,3.711231232,3.724879503,3.791656494,4.035405159,319.7383523,120.8669863,108.1154346,108.1154346,203.1931877,370.5301285,373.1946945,464.0555382,685.7862473,6.769346484,0.3040113975,5.381981691,5.381981691,6.673897913,6.714257544,6.89192382,7.216918922,7.242081877,3177.556518,51624.48268,138.2752778,308.8589102,525.9315361,772.0051537,1255.403771,2676.64582,5526.092227,47.64544988,1000,500,1009.92,500,2252.643259,3780.343967,635.588413,635.588413,639.1728294,641.6034425,643.7128211,10884.27535,10935.52403,1052.22678,935.7301312,138.2752778,308.8589102,525.4703082,769.5970642,1248.304762,2604.34896,4957.806147
h200_35b_fp8_2_1000_500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,32.12873936,100,3.112478174,10.55702042,0,0,0.5152541773,0.5287077323,0.7579540555,10.81839871,20.46161652,4.812505031,0.4399141813,2.982242107,2.982242107,4.815048695,4.844387293,4.860558987,5.433412552,5.809406996,438.5661149,268.4572885,111.3212109,111.3212109,342.3893452,374.2535114,468.732357,1099.990368,1481.599569,8.764879613,0.7046581258,5.410996611,5.410996611,8.769904922,8.93319537,8.963071273,9.391553416,9.481549502,4722.405005,80804.10572,106.4760357,347.2968452,855.2822186,1260.307692,1906.501818,3721.653949,6355.006061,32.12873936,1000,500,1009.92,500,3449.951905,4679.282981,569.8216129,569.8216129,572.4818302,573.4526973,10589.53217,10857.1609,10946.03537,1563.793116,1123.36504,106.4760357,340.2258274,853.7154488,1257.662369,1898.734269,3659.951134,5785.246897
h200_35b_fp8_2_20000_5000_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,430.461405,100,0.2230165094,32.72744458,0,0,0.006216383432,0.01243643187,0.01243643187,0.03884936952,0.03884936952,143.2381909,127.1381024,51.78776312,51.78776312,53.24817705,53.79394078,322.3790503,323.974411,324.2687271,994.9332302,539.4798101,192.414999,192.414999,461.9765282,966.9215679,1574.219465,1723.677397,1727.016687,10.4060748,0.170694756,9.811345666,9.820207359,10.27156248,10.47478592,10.47692244,10.6568457,10.9184443,17811.36878,874553.9493,94.95774849,638.2081558,1603.327217,2387.043893,3692.169014,7128.49203,11475.52394,430.461405,20000,5000,20009.89583,4056.5625,17689.96683,60727.4101,796.7541773,796.7541773,798.3197917,798.7853669,799.9361012,214175.3126,218567.1135,3002.225324,2160.420626,94.95774849,631.2919928,1602.124648,2385.697563,3688.921724,7102.319539,11327.97184
h200_35b_fp8_2_20000_5000_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,1561.212206,100,0.06405279154,1.709632516,0,0,0.03745169492,0.03746576896,0.03747643239,0.06060410428,0.07609191099,117.4237297,87.7864295,26.31938267,26.31938267,33.39397717,33.56616712,213.5540652,213.6382771,213.6726246,88630.52871,91362.67155,169.7258949,169.7258949,541.8729782,1091.335535,188482.3518,188549.6552,188598.8469,5.75972592,0.7669440983,5.013100217,5.013100217,5.015349383,5.018678659,6.553865857,6.611059656,6.628758193,1602.407251,106893.46,1.211523906,1.231148765,199.3605093,199.4030431,199.4464128,1633.29595,24677.88995,1561.212206,20000,5000,20009.89,5000,1302.979536,10009.10498,735.0913069,735.0913069,749.4285711,749.6742198,749.8528138,1232.304021,1499.391297,320.3547178,452.1405553,1.209584382,1.219258924,199.3520972,199.4011316,199.4458114,1126.506401,2310.100879
h200_35b_fp8_2_20000_5000_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,273.4443798,100,0.3657050844,6.08484751,0,0,0.04957947735,0.05005046449,0.05043200103,0.07203660087,3.836475893,40.31234668,2.421741577,28.28852296,28.28852296,40.68626285,40.84172153,40.90917826,40.99732399,41.0203948,785.7014847,413.7597389,157.617569,157.617569,443.169117,803.6456108,1112.51545,1441.290617,1529.728413,7.906845026,0.4652747278,5.608897992,5.608897992,7.929371032,7.997025154,8.063101392,8.112002144,8.124558061,9164.845798,426330.5575,123.7447904,373.258343,963.7360892,1454.12535,2245.99271,4425.256536,7244.048359,273.4443798,20000,5000,20009.89,5000,8172.289159,37227.0683,1011.649784,1011.649784,1022.49457,1027.143705,1030.534892,1032.987868,217777.653,1832.244324,1390.53205,123.7447904,372.6613949,962.9892471,1453.327789,2243.711851,4410.52755,7151.227316
h200_35b_fp8_2_5000_2500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,87.72046351,100,1.139985014,9.494386514,0,0,0.08339606971,0.09037521764,0.09099213637,0.1297659302,21.78632869,23.55961476,1.999479414,15.98844266,15.98844266,23.61721659,23.99931908,24.10832405,25.32122922,25.50100231,770.9079576,527.3506574,140.7761574,140.7761574,463.7160301,638.6809349,737.0493412,2067.587614,2249.486923,9.119000675,0.7301431646,6.205666394,6.205666394,9.263144249,9.309278387,9.350511636,9.442844502,9.497582698,8583.321281,328231.2604,105.2338109,390.3130467,1235.799646,2073.345448,3512.81742,7928.741021,13853.69262,87.72046351,5000,2500,5009.93,2500,6959.540516,64246.20645,457.3424356,457.3424356,458.6442649,460.2550304,461.7226562,54710.16473,109369.9282,2857.323997,2637.098669,105.2338109,389.7689806,1234.396805,2072.284585,3506.943144,7884.030075,13603.14811
h200_35b_fp8_2_5000_2500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,740.1505866,100,0.1351076413,2.830119625,0,0,0.07909021692,0.07911419499,0.07913867737,0.1277511527,0.1580878739,55.67132615,41.52672797,12.9655695,12.9655695,15.83245087,16.08156681,101.1277432,101.1546013,101.16254,41878.50804,43043.55673,125.3039837,125.3039837,391.677618,723.3526707,88909.72805,88940.53197,88951.73454,5.519248224,0.6494347832,4.8857529,4.8857529,4.887664924,4.89207686,6.180778987,6.26949827,6.300240242,1014.926387,41439.55051,4.576855926,4.68184827,204.5602809,204.6001951,204.6401249,1433.460014,23131.81248,740.1505866,5000,2500,5009.93,2500,688.4341851,4404.17721,387.9898622,387.9898622,396.2397751,396.3517475,396.5158817,652.1344928,792.8579144,337.861467,487.5747387,4.576855926,4.625614829,204.5547159,204.6001951,204.6401249,1181.494085,2483.306098
h200_35b_fp8_2_5000_2500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,128.1372657,100,0.7804130943,7.560055769,0,0,0.1079231212,0.1083742636,0.1093993667,0.1477997389,19.86052238,18.86006417,1.022813181,13.88214207,13.88214207,18.96396208,19.05925012,19.1325891,19.25736785,19.53649282,523.504982,231.5642271,132.2090626,132.2090626,390.0368214,549.1816998,556.4749241,1006.484747,1284.638643,7.337456634,0.3887721824,5.427586551,5.427586551,7.357100956,7.405281162,7.445559973,7.539846936,7.573728229,5873.210881,207368.9938,132.6052482,409.4000976,948.079566,1455.344899,2390.621609,5014.111178,8542.370672,128.1372657,5000,2500,5009.93,2500,4382.987604,17372.92516,550.8592772,550.8592772,555.262376,556.2329672,557.7116538,52553.91588,108571.459,1955.148344,1651.973452,132.6052482,409.1604721,947.6511523,1454.320796,2387.196357,4993.219048,8388.608
h200_35b_fp8_2_5000_2500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,64,57.90225554,100,1.727048438,13.53607545,0,0,0,0.06388614237,0.08509542037,10.633297,22.46962615,30.2503179,3.587975124,24.33225012,24.33225012,26.05597973,31.81578779,33.47853327,33.96110964,34.02774882,1712.851183,1282.333927,140.9442425,140.9442425,557.3000908,1142.445803,2897.828102,3821.941376,3968.006611,11.41942708,1.066793547,9.550147173,9.550147173,10.19998511,12.10398777,12.27300288,12.30651572,12.40108909,13020.04523,393995.1981,80.424605,511.1264928,2125.850988,3360.820513,5461.333333,11086.26608,17403.75104,57.90225554,5000,2500,5009.93,2500,14816.16939,30329.25898,373.5440412,373.5440412,373.5440412,374.608093,374.608093,105417.8295,110348.0197,4334.276495,3373.3785,80.424605,482.350349,2123.698228,3358.129704,5450.687459,11008.67192,16980.98785
h200_35b_fp8_4_10000_5000_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,396.2159426,100,0.239768242,40.98534172,0,0,0.006555585421,0.01311503258,0.01311503258,0.04731346776,11.26247671,130.2035978,122.5767759,44.36501169,44.36501169,44.45440769,45.35444832,305.6935997,307.1437864,307.1861846,1015.383758,563.1762207,183.7575436,183.7575436,781.1834812,824.2034912,969.4714546,2287.972212,2433.832169,8.812066969,0.4017437882,7.945531741,8.667786328,8.71767228,8.730447156,8.757764994,8.878842047,11.27548612,13441.373,557808.5055,112.6257045,619.6934587,1790.58467,2723.574026,4315.127572,8770.079525,14439.45026,396.2159426,10000,5000,10009.96842,3547.252632,10382.47652,33103.31619,477.4325718,477.4325718,479.0234649,479.0844443,480.7188062,113636.9329,115293.3151,3516.940939,2721.280194,112.6257045,613.0877657,1789.420377,2721.838065,4310.967451,8734.171435,14231.89516
h200_35b_fp8_4_10000_5000_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,1437.199721,100,0.06957975187,1.643839631,0,0,0.04047741513,0.04048529528,0.04049654786,0.06878028659,0.08336264263,108.0589039,81.79286393,24.28460813,24.28460813,29.60019326,29.8609271,197.6137071,197.6464632,197.6656902,81882.90118,84620.46585,64.1374588,64.1374588,269.0274715,769.9861526,174379.802,174403.0786,174430.8164,5.236163657,0.6054613589,4.64473426,4.64473426,4.647728347,4.651334196,5.860972581,5.906892028,5.910469308,1044.537537,60825.66009,1.250724765,1.359808668,215.1365286,215.1697532,215.2055216,1768.587441,13610.825,1437.199721,10000,5000,10009.96,5000,708.037175,5450.218355,396.7930512,396.7930512,405.1899369,405.2538941,405.3307218,693.3034283,810.3010787,347.9481414,494.9366392,1.241840171,1.355784585,215.1256091,215.1634073,215.1964857,1242.756741,2516.802447
h200_35b_fp8_4_10000_5000_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,238.0188639,100,0.4201347673,6.01285869,0,0,0.05664871503,0.05778922523,0.058241769,0.07775373325,11.21153898,34.96930686,1.830512999,26.07372808,26.07372808,35.13866115,35.28357673,35.61279345,35.71696949,35.9484446,608.818419,328.0885046,97.02062607,97.02062607,322.7045536,630.3601265,777.132988,1294.971943,1474.626303,6.873382668,0.3495847638,5.167874414,5.167874414,6.901154448,6.932059248,6.980335648,7.040486428,7.072194525,6312.740688,279908.166,141.3699147,435.6618136,1098.042496,1660.240684,2599.557101,5077.849879,8241.430369,238.0188639,10000,5000,10009.96,5000,4723.054403,22689.21244,582.5283848,582.5283848,585.3357891,588.3185138,591.1585184,594.2833758,115947.6255,2102.850603,1595.079209,141.3699147,435.4359416,1097.691434,1659.326215,2598.234035,5065.584541,8164.74674
h200_35b_fp8_4_1000_500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,20.99249053,100,4.763608199,17.0767624,0,0,0.322627378,0.5332420675,0.8435349961,11.20171779,68.61398027,6.019772627,1.165515271,2.669863224,2.669863224,5.664574862,6.074760437,6.285455227,8.012801886,8.377974987,761.9995236,688.5199711,46.35763168,46.35763168,446.6104507,454.2703629,723.7284184,2417.275906,2780.670166,10.53607586,1.552056043,5.060985236,5.060985236,10.45327053,11.21261316,11.25365794,11.84176252,12.01703314,7254.363695,115266.5025,82.97993907,183.6224499,911.8052174,1711.960816,3030.566474,6944.211921,13827.37582,20.99249053,1000,500,1009.92,500,5522.151657,6127.554311,575.1014908,575.1014908,582.8253798,589.0697829,11196.81306,11514.95155,22641.49866,2402.234454,2412.101213,82.97993907,175.1933503,906.4845472,1703.616572,3008.826399,6754.112721,12246.14307
h200_35b_fp8_4_1000_500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,141.8851235,100,0.7047955243,5.197103857,0,0,0.4202118259,0.420573308,0.4210349642,0.6683305201,0.8499258142,10.68473113,7.615448815,2.513428926,2.513428926,3.251973152,4.287497044,19.02229595,19.04585814,19.04976606,8052.526147,7957.64699,42.25492477,42.25492477,321.354866,1374.922514,16746.71316,16770.11871,16775.37656,5.274490722,0.7871554452,4.556864201,4.556864201,4.55993402,4.561762533,5.883272282,6.397835955,6.598075072,1064.650902,18692.31629,17.4395709,18.66208676,219.2756169,219.3100131,219.367364,1541.456817,18852.94166,141.8851235,1000,500,1009.92,500,723.7081057,1713.64496,417.6823786,417.6823786,424.359525,424.6818646,425.1652904,735.9133688,11191.78429,352.5520894,479.6697546,17.4395709,18.26763588,219.2641539,219.2985465,219.3558914,1194.958405,2441.38766
h200_35b_fp8_4_1000_500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,28.38549709,100,3.522925798,13.62489651,0,0,0.5753988059,0.5911262789,0.8173730435,11.32203372,41.02169278,4.236918659,0.3904634347,2.742543221,2.742543221,4.234241724,4.257243633,4.313040972,4.859008312,5.125348806,383.0481839,246.0928002,40.92931747,40.92931747,259.9020004,355.7252884,443.1915283,969.6872234,1237.044096,7.722710947,0.6201652805,5.001587954,5.001587954,7.653135575,7.812061386,7.939420864,8.416743938,8.455022304,5333.986355,86123.4927,118.1693807,379.3347201,1010.675663,1429.795125,2153.13347,4132.319212,7025.634841,28.38549709,1000,500,1009.92,500,3912.637962,5743.142054,626.0530837,626.0530837,656.312384,659.5731459,11186.52372,11440.44225,17110.48073,1766.314227,1239.849976,118.1693807,363.2060963,1009.216554,1427.605174,2145.424041,4072.139806,6472.691358
h200_35b_fp8_4_1000_500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,64,16.71752024,100,5.981748404,21.60234273,0,0,0,0.20997085,0.5806612829,17.27700521,139.8940698,9.558942561,2.997422471,4.086497068,4.086497068,6.386533737,10.27896237,12.44348741,12.96564078,12.98033905,2036.309245,1700.776961,156.3513279,156.3513279,629.6989918,1228.706837,3383.834124,5264.793396,5594.711542,15.07484983,3.604422951,7.726180052,7.726180052,11.69869465,16.92068362,18.14585172,18.15218486,18.58919369,9117.30986,129076.7234,53.31380923,123.9451537,1412.223569,2361.657658,3901.67814,8192,14847.09381,16.71752024,1000,500,1009.92,500,7948.582584,5429.96092,489.176452,489.176452,495.1896626,11128.86516,11233.48167,11349.44124,22316.35668,3019.136729,2546.444889,53.31380923,107.5903961,1399.500834,2343.186592,3851.518825,7891.446849,12633.44578
h200_35b_fp8_4_20000_5000_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,173.9468651,100,0.5748881991,7.895766346,0,0,0.04131091118,0.04239307556,0.0433086644,0.07217686973,4.277056489,47.09693217,4.176616413,28.6804781,28.6804781,47.72106504,47.96053529,48.49238038,48.81433702,48.81938624,1272.974484,760.8242058,98.02007675,98.02007675,545.8445549,1307.638407,1810.724258,2559.303999,2867.163897,9.166552642,0.7813297889,5.715751486,5.715751486,9.208922578,9.340082891,9.44327545,9.509828001,9.557696623,14421.5014,696517.6453,104.4138412,383.8797136,1342.016378,2261.099099,3683.983992,7376.134334,12064.1534,173.9468651,20000,5000,20009.89,5000,13814.42393,52208.54827,879.41592,879.41592,880.5675676,899.6998047,899.8034006,91872.6156,232540.4193,2883.159701,2364.14958,104.4138412,382.3825419,1340.627334,2259.862069,3679.673577,7349.954659,11893.79006
h200_35b_fp8_4_20000_5000_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,1544.965743,100,0.06472635426,1.548269348,0,0,0.03740084468,0.0374171098,0.03742903745,0.06753760895,0.08315952191,116.1116865,89.17280088,24.76458335,24.76458335,30.57516766,31.17677593,213.8411551,213.9268668,213.9914479,89274.50863,92221.02173,93.05787086,93.05787086,448.6761093,1046.34881,190170.7342,190256.9408,190322.8214,5.368442361,0.6534462071,4.730890073,4.730890073,4.733671639,4.737031629,6.047881348,6.090241734,6.119006776,1619.280511,128041.7909,0.6402157423,0.6514181326,211.2133699,211.2680199,211.3405266,7205.863336,13072.03514,1544.965743,20000,5000,20009.89,5000,1315.71261,9625.726282,735.1181687,735.1181687,748.4306102,748.7187717,748.9383911,1367.539836,1497.174906,323.7280354,478.8349792,0.6351000119,0.6497236474,211.1935549,211.255974,211.3290454,1170.93914,2424.950884
h200_35b_fp8_4_20000_5000_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,250.3766482,100,0.3993982695,5.722102611,0,0,0.05504879077,0.05564371437,0.05645680458,0.07761694823,4.687473038,36.77651898,2.039943914,26.53661489,26.53661489,36.97852468,37.16049719,37.33631229,37.76808834,37.78989077,534.8900676,344.7424992,88.85216713,88.85216713,237.953186,476.3379097,807.6162338,1109.080076,1194.079876,7.249691748,0.3922936571,5.288987857,5.288987857,7.2747597,7.33795517,7.364494988,7.407677796,7.430920245,9997.070048,531886.2047,134.625643,413.1695628,1042.279529,1584.642508,2452.809357,4849.134278,7877.440467,250.3766482,20000,5000,20009.89,5000,8943.665146,41813.80989,1108.179308,1108.179308,1123.937076,1129.951191,1139.321877,1143.825761,223928.6844,1998.623354,1521.531039,134.625643,412.8450629,1041.809552,1583.951662,2450.869695,4837.865535,7807.409759
h200_35b_fp8_4_20000_5000_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,64,124.8044081,100,0.8012537501,7.40979719,0,0,0,0.02960273914,0.03748443311,0.03750503138,11.31009637,63.08421829,5.259185663,54.04883146,54.04883146,56.75741148,66.73875713,67.30339622,67.649441,67.76748085,1135.939128,453.2031502,111.2184525,111.2184525,724.7383595,1320.04571,1535.115004,1632.60746,1642.295361,12.39205199,1.022897492,10.76026057,10.76026057,11.14889697,13.10950905,13.15260773,13.32298849,13.38748938,20126.77363,965346.6536,74.60447715,640.5473427,2048.460596,3148.527916,5005.136038,9980.718636,15662.61326,124.8044081,20000,5000,20009.89,5000,28394.40137,75980.34966,653.7669128,653.7669128,653.7669128,654.1789083,654.1789083,219144.663,229205.077,4023.762925,3024.948397,74.60447715,632.1688505,2047.000488,3146.04506,4999.170441,9939.109005,15473.77726
h200_35b_fp8_4_5000_2500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,76.14183068,100,1.31333853,13.49875891,0,0,0.09673280383,0.1002884842,0.1998499566,0.2908635789,22.26476911,20.42667323,1.485248481,13.97971535,13.97971535,20.61523175,20.7539413,20.8513062,21.13330173,21.22306633,633.4206438,337.4594756,63.99798393,63.99798393,368.3724403,606.0876846,890.3465271,1338.885546,1427.959204,7.918199919,0.554039628,5.528912252,5.528912252,7.941105309,8.004384882,8.129278151,8.217701009,8.310675478,9879.812649,338317.0322,121.686898,400.4491121,1347.56755,2439.257924,4161.015873,8924.051064,16070.13027,76.14183068,5000,2500,5009.93,2500,8055.05141,29230.38063,511.0154448,511.0154448,516.7328958,1025.278968,1037.631525,109030.5767,112200.4594,3288.916358,3095.936594,121.686898,400.3726613,1346.486035,2437.661901,4156.891972,8884.079907,15738.47655
h200_35b_fp8_4_5000_2500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,711.547612,100,0.1405387332,3.56013871,0,0,0.08156870335,0.08158661986,0.08163166643,0.1396938382,0.1633397529,53.49364802,40.49695363,11.55295062,11.55295062,14.41719699,24.30149508,98.05742359,98.08241701,98.08754992,40696.46306,41755.44986,51.93662643,51.93662643,229.7694683,12376.10006,86563.70854,86589.99324,86594.16842,5.120817316,0.5375767685,4.596997853,4.596997853,4.598759803,4.602786397,5.680387427,5.721122086,5.759672434,1055.63869,49681.00056,2.383548457,2.594343702,217.4191821,217.456657,217.5017631,1899.594203,13032.85635,711.547612,5000,2500,5009.93,2500,715.7850672,5729.448703,380.1133492,380.1133492,408.6802019,408.7390112,408.9076473,709.6404809,817.9777258,351.4142907,536.7748224,2.383548457,2.589434588,217.4115696,217.456657,217.5017631,1264.487187,2671.53121
h200_35b_fp8_4_5000_2500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,114.4232345,100,0.8652088928,13.42530412,0,0,0.1200483433,0.120542704,0.236524868,0.2412401699,11.52271822,16.76698067,0.7990438967,12.8691628,12.8691628,16.83668923,16.86805964,17.09555697,17.1348207,17.14625144,385.4749179,206.3183938,63.5638237,63.5638237,224.9252796,395.468235,561.2852573,707.123518,801.1174202,6.555087919,0.3018223503,5.095028028,5.095028028,6.547996071,6.611780149,6.67428312,6.734226455,6.75546145,6576.23681,224391.3318,91.56769384,392.5045854,1034.864051,1661.768621,2624.720901,5667.978378,10681.58913,114.4232345,5000,2500,5009.93,2500,4937.569374,21559.53676,610.8235632,610.8235632,621.0263131,622.9007403,1238.225569,1245.997458,112259.2009,2189.180462,1998.389183,45.56599203,392.2476386,1033.716328,1659.795805,2621.44,5626.162307,10330.79803
h200_35b_fp8_4_5000_2500_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,64,50.21870255,100,1.991289996,20.90462236,0,0,0,0.07396704589,0.1883361258,0.1883361258,22.31060235,25.93602081,2.299054291,22.31024218,22.31024218,23.05240083,27.09197283,27.90020514,28.26102686,28.31957102,1275.604534,704.4380942,163.2802486,163.2802486,700.751543,1080.388308,1962.290525,2383.150101,2400.19846,9.867907725,0.7796027051,8.558531388,8.558531388,8.968028797,10.37480145,10.38158031,10.65205335,10.71696923,15003.2874,446596.2945,93.03722106,636.3683811,2289.467249,3693.647064,6212.067128,13592.08437,21936.05149,50.21870255,5000,2500,5009.93,2500,17476.01638,42075.15081,414.5402155,414.5402155,414.5402155,415.1973593,415.1973593,111199.4065,112949.7993,4994.483104,4234.855805,93.03722106,625.7991148,2285.724251,3688.776321,6200.960194,13491.90696,21408.07686
h200_35b_fp8_8_10000_5000_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,162.7526057,100,0.6144294869,6.791384076,0,0,0.04428418172,0.04627377176,0.0466308506,0.07361081805,5.675632813,44.13498134,3.781860232,27.75849771,27.75849771,44.37285566,44.60333633,45.98351288,46.18641973,46.2195375,484.2045784,418.0546597,71.51913643,71.51913643,149.7347355,298.7966537,717.8180218,1308.451653,1462.901354,8.731760952,0.7280997968,5.538444658,5.538444658,8.846858664,8.861917619,8.951470289,9.046274272,9.084784095,9229.31067,429421.1719,111.0107759,425.3387371,1453.642556,2413.416219,3930.931584,7807.036126,12632.70863,162.7526057,10000,5000,10009.96,5000,7417.7021,47076.55664,460.1154036,460.1154036,460.608799,466.9859491,467.0858486,467.3158385,318615.9763,3074.395492,2486.999253,111.0107759,424.0891367,1452.840794,2412.517615,3927.250936,7785.716986,12513.10314
h200_35b_fp8_8_10000_5000_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,1406.922541,100,0.07107711836,1.842178667,0,0,0.04136205533,0.0413741708,0.04138700558,0.07025686504,0.13971973,105.7812361,80.01959893,24.39536452,24.39536452,29.01516509,29.15697861,193.375406,193.4253554,193.4389012,79721.87189,82509.78929,66.46466255,66.46466255,180.9835434,382.7176094,169905.4205,169956.7277,169969.6088,5.212751242,0.532795646,4.68894543,4.68894543,4.694956545,4.699565955,5.765088298,5.778453283,5.783027829,1067.025492,72331.07167,2.710816338,2.871833355,212.9520715,213.0386022,213.1117035,1487.605604,27975.03008,1406.922541,10000,5000,10009.96,5000,723.6625102,9039.663958,407.1548757,407.1548757,414.0128046,414.1189133,414.3106053,704.1228011,1400.801124,355.4391523,505.3015573,2.677912146,2.823222791,212.9520715,213.0169629,213.1094703,1270.169549,2570.039216
h200_35b_fp8_8_10000_5000_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,238.4399631,100,0.4193927842,7.05498007,0,0,0.05646199689,0.0571714895,0.05796067715,0.07826220053,0.07826220053,35.03788804,1.869283598,25.93017483,25.93017483,35.30028915,35.38894248,35.67744184,35.8168726,35.86008167,265.4158545,159.1025483,66.08605385,66.08605385,147.0625401,229.2153835,364.315033,595.2935219,673.4747887,6.955803543,0.3641349591,5.168732845,5.168732845,7.014666016,7.037166072,7.054631675,7.079933424,7.090208649,6304.775881,306948.0546,141.1256043,442.315591,1102.989873,1662.075284,2591.386859,5049.311283,8186.689874,238.4399631,10000,5000,10009.96,5000,4716.465316,40920.83929,567.4426054,567.4426054,570.8739056,576.6329348,579.9800402,585.4887076,138010.8905,2100.197429,1575.234816,141.1256043,441.9243494,1102.603575,1661.465758,2589.594566,5036.373629,8103.773251
h200_35b_fp8_8_10000_5000_lmcache,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,64,109.8992956,100,0.9099239398,8.478205411,0,0,0,0.03350955814,0.04147202726,0.04152028174,37.94651323,56.06054732,4.980752916,48.95557261,48.95557261,49.5250628,59.37495399,60.03160787,60.35530448,60.38938642,389.2635846,259.1551539,81.46333694,81.46333694,193.738699,280.9085846,614.2969131,870.1229095,905.5626392,11.13638818,0.9648840643,9.775449238,9.775449238,9.875262301,11.83639004,11.88577583,11.90094357,11.90985744,13692.79826,538714.4137,104.2249966,947.2231256,2337.962096,3596.971289,5698.782609,11206.95741,17073.57677,109.8992956,10000,5000,10009.96,5000,16476.78368,75957.96983,350.1575146,350.1575146,350.1575146,351.3543033,351.3543033,90945.09076,381106.5396,4561.237424,3318.690952,104.2249966,942.1168014,2335.745689,3594.090831,5693.703676,11167.92544,16886.9363
